window_idx,pred_command,confidence
1699,19,0.1792
1702,21,0.1738
1703,24,0.2099
1704,8,0.5085
1705,8,0.3054
1706,7,0.1598
1707,21,0.1954
1708,7,0.1947
1709,7,0.1459
1710,8,0.3361
1711,8,0.7686
1712,21,0.1213
1713,24,0.1128
1714,7,0.1290
1715,7,0.1833
1716,8,0.6648
1717,8,0.4095
1719,7,0.1380
1720,7,0.1266
1721,9,0.1697
1722,8,0.6356
1723,16,0.2762
1725,7,0.1290
1726,7,0.1431
1727,9,0.1031
1728,8,0.3503
1729,8,0.7967
1730,21,0.1841
1731,21,0.1209
1732,7,0.1142
1734,8,0.1627
1735,8,0.5772
1736,8,0.3994
1737,7,0.1312
1738,7,0.1296
1739,7,0.1149
1740,21,0.1267
1741,8,0.2908
1742,8,0.1460
1743,7,0.1149
1744,7,0.1184
1745,7,0.1142
1746,8,0.1401
1747,8,0.5945
1748,8,0.3335
1750,24,0.1049
1751,7,0.1388
1752,21,0.1934
1753,16,0.1037
1754,11,0.1219
1755,7,0.1659
1756,7,0.1591
1757,7,0.1294
1758,8,0.4399
1759,8,0.2478
1760,11,0.1686
1761,21,0.2151
1762,21,0.1704
1763,21,0.2817
1764,16,0.2655
1765,0,0.2165
1766,11,0.2130
1767,21,0.1652
1768,8,0.4040
1769,8,0.5019
1770,7,0.1331
1771,7,0.1419
1772,7,0.1078
1773,8,0.1592
1774,8,0.2571
1775,21,0.1033
1776,7,0.1166
1777,8,0.1098
1778,23,0.1295
1779,8,0.1550
1781,7,0.1407
1782,7,0.1073
1783,24,0.1238
1784,0,0.2562
1785,0,0.1105
1786,24,0.1716
1787,0,0.1990
1788,28,0.1029
1789,24,0.1622
1790,24,0.2513
1791,7,0.1771
1792,24,0.1682
1793,19,0.1551
1794,19,0.1622
1795,5,0.1467
1796,8,0.2133
1797,0,0.1060
1798,21,0.1211
1799,24,0.1429
1802,24,0.1835
1803,24,0.3291
1804,24,0.3331
1805,24,0.2215
1806,5,0.1625
1808,29,0.1025
1809,21,0.1166
1810,21,0.1397
1812,24,0.2719
1813,24,0.3038
1814,22,0.1983
1816,18,0.1703
1817,16,0.2128
1818,8,0.4514
1819,8,0.1107
1821,24,0.1157
1822,19,0.1712
1823,7,0.2034
1824,5,0.1710
1825,18,0.1134
1826,7,0.1435
1828,8,0.8832
1829,8,0.8652
1830,7,0.2417
1831,7,0.1747
1832,19,0.1843
1833,8,0.1840
1834,8,0.2654
1835,7,0.1405
1836,21,0.1041
1837,21,0.1605
1838,24,0.2680
1841,24,0.2144
1842,24,0.1740
1843,19,0.1230
1844,19,0.1161
1845,8,0.8182
1846,8,0.6452
1847,24,0.1326
1848,24,0.3618
1849,24,0.1701
1850,7,0.1148
1854,13,0.1061
1856,7,0.1119
1857,7,0.1809
1858,21,0.1641
1859,24,0.1259
1860,7,0.1880
1861,7,0.2438
1862,11,0.1228
1863,24,0.2546
1864,24,0.4328
1865,7,0.2168
1866,19,0.1053
1867,24,0.2937
1868,24,0.1722
1869,24,0.1847
1870,7,0.1859
1871,24,0.2386
1872,24,0.3018
1873,21,0.2015
1874,19,0.1159
1875,21,0.1426
1876,7,0.2280
1877,8,0.1528
1878,24,0.2391
1879,24,0.2293
1880,24,0.1306
1881,24,0.1641
1882,7,0.3025
1883,7,0.2030
1884,7,0.2177
1885,7,0.2797
1886,7,0.1990
1887,24,0.2525
1888,24,0.2270
1889,21,0.1900
1891,7,0.2018
1892,21,0.2166
1893,21,0.1384
1894,7,0.2191
1895,21,0.1428
1896,21,0.1385
1897,24,0.2139
1898,24,0.1402
1899,24,0.3926
1900,21,0.1936
1901,7,0.1398
1902,7,0.2790
1903,7,0.2682
1904,21,0.2485
1905,19,0.1279
1906,21,0.1508
1907,24,0.2494
1908,19,0.1453
1909,23,0.1148
1910,23,0.1205
1911,24,0.2269
1912,24,0.2164
1913,23,0.1085
1914,23,0.1892
1915,19,0.1517
1916,21,0.1942
1917,24,0.1730
1918,7,0.1491
1919,24,0.2844
1920,21,0.1821
1921,21,0.1333
1922,8,0.1602
1923,19,0.1213
1924,19,0.1347
1925,21,0.2743
1926,23,0.1265
1929,24,0.3419
1930,24,0.7007
1931,21,0.1233
1933,21,0.1080
1934,21,0.1681
1935,19,0.1745
1936,5,0.1750
1940,5,0.1986
1941,5,0.2056
1942,7,0.1167
1943,19,0.1071
1944,7,0.1819
1945,5,0.1688
1946,5,0.2008
1947,5,0.1497
1948,5,0.2460
1949,5,0.2644
1951,7,0.1509
1952,7,0.1919
1953,5,0.2240
1954,1,0.1191
1955,1,0.1854
1956,7,0.2076
1957,19,0.1932
1958,21,0.1199
1959,19,0.1343
1960,19,0.1175
1961,19,0.1313
1962,5,0.1907
1963,5,0.1469
1964,7,0.1251
1965,24,0.2075
1966,24,0.3384
1967,24,0.3310
1968,21,0.1283
1969,19,0.1563
1970,7,0.1479
1971,7,0.1155
1972,15,0.2216
1973,24,0.2215
1974,5,0.1964
1975,5,0.2685
1976,19,0.1736
1977,11,0.2136
1978,7,0.2356
1979,7,0.2313
1980,23,0.1585
1984,5,0.2068
1985,5,0.1765
1986,5,0.1052
1987,19,0.1074
1988,7,0.1318
1989,7,0.1263
1990,24,0.1796
1991,23,0.1246
1992,23,0.1197
1993,5,0.1403
1994,7,0.1320
1995,21,0.1357
1996,0,0.2678
1997,1,0.4515
1998,24,0.2452
1999,24,0.1273
2000,7,0.1257
2001,7,0.1455
2002,5,0.1491
2003,5,0.1413
2004,5,0.1784
2005,7,0.1191
2006,7,0.1616
2007,7,0.1462
2008,7,0.1561
2009,24,0.1098
2010,7,0.1589
2011,23,0.1329
2013,11,0.3058
2014,11,0.3200
2015,30,0.2562
2017,19,0.1591
2018,19,0.1639
2019,5,0.2207
2020,19,0.1378
2021,7,0.2147
2022,7,0.1852
2023,19,0.1300
2024,24,0.1434
2025,24,0.1618
2026,25,0.1214
2027,19,0.1993
2028,8,0.1133
2029,8,0.1124
2030,5,0.1351
2031,19,0.2628
2032,23,0.1898
2033,21,0.1780
2034,9,0.1940
2035,21,0.2014
2036,19,0.1537
2037,5,0.2207
2038,19,0.2429
2039,19,0.1188
2040,19,0.2950
2041,19,0.2479
2042,19,0.2394
2043,21,0.1642
2044,19,0.1569
2045,1,0.1544
2046,24,0.2536
2048,7,0.1938
2049,19,0.1614
2050,21,0.1610
2051,8,0.1404
2052,7,0.1154
2053,24,0.1596
2054,21,0.1673
2055,7,0.1352
2056,24,0.1978
2057,7,0.1824
2058,21,0.1835
2059,24,0.1803
2060,7,0.1375
2061,7,0.1426
2062,7,0.1582
2063,7,0.1460
2064,24,0.1484
2065,24,0.1439
2066,7,0.1335
2067,24,0.1373
2068,24,0.1367
2069,24,0.2083
2070,9,0.2153
2071,8,0.7823
2072,8,0.5092
2073,8,0.1504
2074,8,0.2329
2075,8,0.7742
2076,8,0.3665
2077,19,0.1124
2078,19,0.1338
2079,19,0.1585
2080,5,0.1751
2081,5,0.2802
2082,23,0.1042
2083,8,0.1655
2084,19,0.1295
2085,0,0.1948
2086,11,0.1997
2087,1,0.2257
2088,11,0.1663
2089,24,0.1796
2090,7,0.1810
2091,11,0.1768
2092,11,0.2362
2093,7,0.1558
2094,7,0.1705
2095,7,0.2295
2096,7,0.1724
2097,7,0.2127
2098,7,0.1996
2099,24,0.1348
2100,24,0.2233
2101,24,0.1325
2102,19,0.1190
2103,24,0.1943
2104,7,0.1767
2105,19,0.1044
2106,21,0.1076
2107,5,0.1487
2108,7,0.1165
2109,24,0.2185
2110,32,0.1088
2111,7,0.1027
2112,5,0.1548
2114,7,0.1482
2115,7,0.2468
2116,24,0.2472
2118,24,0.2673
2119,24,0.3373
2120,24,0.3524
2122,18,0.1471
2123,6,0.1482
2125,0,0.2317
2126,4,0.4209
2127,4,0.2737
2128,1,0.1045
2129,32,0.1394
2131,19,0.1074
2132,21,0.1040
2133,21,0.1557
2134,15,0.1431
2135,15,0.1941
2136,7,0.1331
2137,15,0.1183
2138,19,0.1576
2139,5,0.2053
2140,19,0.1932
2141,8,0.3181
2142,16,0.1938
2143,5,0.2227
2144,19,0.2577
2145,7,0.2031
2146,8,0.1464
2147,20,0.1496
2148,1,0.2196
2149,11,0.1851
2150,11,0.3094
2151,0,0.1840
2152,7,0.1583
2153,7,0.1319
2154,7,0.1179
2155,7,0.1050
2156,7,0.1363
2157,7,0.1458
2158,7,0.1215
2159,23,0.1076
2160,30,0.1586
2161,19,0.1959
2162,5,0.1562
2163,7,0.1517
2164,19,0.1911
2165,19,0.2033
2166,19,0.1538
2167,19,0.1874
2168,19,0.1209
2170,19,0.1194
2171,11,0.1375
2172,7,0.1431
2173,7,0.1577
2174,7,0.1293
2175,24,0.1321
2176,19,0.1213
2177,7,0.1118
2178,5,0.1854
2179,5,0.1321
2180,5,0.1318
2181,5,0.1572
2182,5,0.1571
2183,7,0.1497
2184,5,0.1643
2185,7,0.1548
2186,7,0.1981
2187,7,0.1691
2188,19,0.1362
2189,5,0.2151
2190,5,0.1562
2191,5,0.1629
2192,5,0.1457
2193,5,0.1124
2194,32,0.1217
2195,24,0.2056
2196,19,0.1417
2197,19,0.1302
2198,8,0.2528
2199,8,0.4358
2200,7,0.1319
2201,19,0.1050
2202,5,0.1826
2203,5,0.2449
2204,5,0.2085
2205,7,0.1673
2206,5,0.1111
2207,5,0.2269
2208,7,0.1664
2209,19,0.1874
2210,19,0.2741
2211,19,0.2046
2212,6,0.1265
2213,24,0.1273
2214,5,0.1033
2216,5,0.1910
2217,5,0.2108
2218,5,0.1561
2219,5,0.1080
2220,7,0.1448
2222,24,0.1313
2223,24,0.2032
2224,19,0.1147
2225,8,0.3052
2226,8,0.3772
2227,8,0.2314
2228,8,0.6217
2229,8,0.2885
2230,19,0.1527
2231,19,0.1263
2232,23,0.1588
2233,19,0.1655
2234,19,0.2162
2235,19,0.2075
2236,19,0.2130
2237,5,0.2048
2238,8,0.3518
2239,9,0.2610
2240,19,0.2809
2241,19,0.1324
2242,11,0.2530
2243,0,0.1354
2244,28,0.1531
2245,8,0.1646
2247,19,0.1489
2248,19,0.1377
2249,19,0.1215
2250,2,0.1638
2251,12,0.1403
2252,9,0.1919
2253,19,0.1883
2254,7,0.1273
2255,10,0.1491
2256,21,0.2061
2257,0,0.1066
2258,21,0.1136
2259,21,0.2175
2260,19,0.1794
2261,19,0.3240
2262,21,0.2188
2263,8,0.2853
2264,8,0.5781
2265,19,0.1955
2266,7,0.1677
2267,24,0.2050
2268,24,0.4720
2269,24,0.3147
2270,5,0.1113
2271,12,0.2224
2272,5,0.1529
2273,24,0.1660
2274,9,0.1037
2275,19,0.1513
2276,5,0.2189
2277,21,0.1777
2278,24,0.1728
2279,21,0.1573
2280,9,0.1322
2281,6,0.1069
2282,24,0.1608
2283,24,0.2011
2286,21,0.1285
2287,24,0.1297
2288,19,0.1439
2289,9,0.1976
2290,19,0.1642
2291,8,0.8947
2292,8,0.5106
2293,8,0.3941
2294,8,0.7169
2295,8,0.4437
2296,8,0.1937
2297,19,0.1933
2298,19,0.1974
2299,8,0.3360
2300,8,0.2167
2301,8,0.2658
2302,11,0.2973
2303,8,0.3825
2304,8,0.1688
2305,8,0.2152
2306,8,0.3314
2307,8,0.4757
2308,8,0.3829
2309,8,0.2794
2310,8,0.5803
2311,8,0.1117
2312,21,0.1801
2313,19,0.1941
2314,19,0.2089
2315,19,0.1779
2316,8,0.2621
2317,19,0.1386
2318,8,0.2236
2319,8,0.2041
2320,19,0.2233
2321,19,0.1788
2323,19,0.1888
2324,24,0.1675
2325,21,0.1378
2326,8,0.2237
2327,24,0.3064
2328,19,0.1658
2329,19,0.1940
2330,9,0.1884
2331,8,0.4615
2332,8,0.3835
2333,11,0.1938
2334,9,0.1289
2335,9,0.1550
2336,8,0.2494
2337,21,0.1544
2338,7,0.1648
2339,5,0.1598
2340,19,0.1296
2341,24,0.1673
2342,11,0.1654
2343,8,0.2586
2344,8,0.2020
2345,1,0.2601
2346,8,0.4088
2347,8,0.1355
2348,22,0.1114
2349,6,0.1184
2350,24,0.1715
2351,21,0.1540
2352,7,0.1087
2353,21,0.1448
2354,7,0.2340
2355,21,0.2724
2356,21,0.1423
2357,19,0.1599
2358,8,0.8341
2359,8,0.6656
2360,24,0.1779
2361,21,0.1758
2363,24,0.2426
2364,24,0.3856
2365,24,0.1352
2367,5,0.1312
2368,7,0.1108
2369,24,0.2050
2370,30,0.1513
2371,20,0.1555
2372,19,0.1931
2373,8,0.8835
2374,8,0.8778
2375,8,0.5057
2376,8,0.2914
2377,8,0.7555
2378,8,0.6839
2379,8,0.3839
2380,8,0.4556
2381,8,0.5214
2382,8,0.5697
2383,8,0.5593
2384,8,0.5636
2385,8,0.8492
2386,8,0.2086
2387,21,0.1751
2388,24,0.2672
2389,8,0.2895
2390,16,0.2444
2391,16,0.3625
2392,0,0.3456
2393,0,0.3173
2394,4,0.7924
2395,0,0.1923
2398,19,0.1054
2399,7,0.2092
2400,8,0.2439
2401,8,0.4119
2402,19,0.1213
2404,5,0.2102
2405,8,0.1906
2406,0,0.3183
2407,0,0.4086
2408,0,0.1374
2409,11,0.3172
2410,11,0.1645
2411,6,0.1102
2413,21,0.1955
2414,7,0.1537
2415,19,0.1347
2417,5,0.1229
2418,5,0.1391
2419,5,0.1200
2420,5,0.1850
2421,5,0.2578
2422,19,0.1246
2423,4,0.6283
2424,8,0.5044
2425,4,0.5278
2426,6,0.1680
2427,19,0.1816
2428,19,0.1898
2429,8,0.2944
2430,19,0.1046
2431,21,0.1727
2432,0,0.2283
2433,1,0.1811
2434,21,0.2273
2435,21,0.1686
2436,5,0.2583
2437,5,0.2225
2438,5,0.1623
2439,7,0.1505
2440,7,0.2457
2441,7,0.1697
2442,19,0.1935
2443,19,0.1860
2444,7,0.1740
2445,21,0.1693
2446,4,0.3243
2447,4,0.3366
2448,19,0.1322
2449,24,0.2035
2450,7,0.1739
2451,8,0.4644
2452,8,0.3572
2453,8,0.4188
2454,8,0.4188
2455,8,0.7025
2456,8,0.7176
2457,8,0.1520
2458,8,0.2894
2459,8,0.7719
2460,8,0.6503
2461,19,0.1233
2462,8,0.2744
2463,8,0.7657
2464,8,0.4179
2465,23,0.1738
2466,19,0.1965
2467,19,0.1763
2468,10,0.1243
2469,9,0.1668
2470,5,0.3255
2471,5,0.3162
2472,7,0.1879
2473,7,0.1647
2474,11,0.2095
2475,11,0.1974
2476,19,0.1364
2477,11,0.1894
2478,21,0.1935
2479,7,0.1418
2480,19,0.1300
2481,5,0.1202
2482,5,0.1726
2483,32,0.1099
2484,7,0.1292
2485,5,0.2095
2486,5,0.2124
2487,5,0.1554
2488,5,0.1272
2489,7,0.1408
2490,19,0.1576
2491,7,0.1957
2492,21,0.1502
2493,24,0.2470
2494,24,0.3368
2495,21,0.1635
2496,19,0.2071
2497,7,0.1582
2498,19,0.1277
2499,24,0.2038
2500,19,0.1569
2502,19,0.1122
2505,5,0.1816
2506,7,0.1994
2507,15,0.1177
2508,5,0.2309
2509,24,0.2104
2510,1,0.2691
2511,0,0.3754
2512,8,0.9028
2513,8,0.3126
2514,19,0.1746
2515,16,0.2150
2516,8,0.6692
2517,8,0.7045
2518,8,0.2331
2519,8,0.4142
2520,8,0.6498
2521,8,0.6485
2522,8,0.3488
2523,24,0.1489
2524,24,0.5735
2525,24,0.4207
2526,24,0.3776
2527,5,0.1484
2528,5,0.1067
2529,24,0.1105
2530,24,0.2978
2531,24,0.1903
2532,19,0.1245
2533,5,0.2311
2534,7,0.1522
2535,7,0.1804
2536,24,0.1211
2538,4,0.1829
2541,5,0.1131
2542,7,0.1547
2543,21,0.1337
2544,21,0.1296
2546,20,0.1625
2548,7,0.1772
2549,24,0.1215
2550,21,0.1028
2551,11,0.1050
2552,24,0.1890
2553,8,0.8188
2554,8,0.4105
2555,21,0.1303
2556,8,0.1040
2557,24,0.1532
2558,8,0.6096
2559,8,0.5192
2560,24,0.1272
2562,24,0.1127
2563,21,0.1731
2564,7,0.1735
2565,7,0.1375
2566,21,0.1210
2567,23,0.1419
2568,19,0.1978
2569,19,0.2790
2570,19,0.2029
2571,7,0.2015
2572,5,0.2247
2573,19,0.1671
2574,19,0.1795
2575,23,0.1212
2576,19,0.1799
2577,19,0.1912
2578,19,0.1890
2579,7,0.1621
2580,19,0.2825
2581,19,0.1571
2582,19,0.1927
2583,19,0.2149
2584,8,0.1693
2585,19,0.1783
2586,19,0.1618
2587,7,0.2112
2588,7,0.2145
2589,7,0.2032
2591,19,0.1241
2592,7,0.1134
2593,1,0.1204
2594,24,0.1960
2595,24,0.1164
2596,19,0.1417
2598,19,0.1319
2599,19,0.1579
2600,7,0.1698
2601,7,0.1652
2602,23,0.1085
2603,19,0.1393
2604,19,0.2235
2605,9,0.1964
2606,19,0.1417
2607,7,0.1372
2608,1,0.3231
2609,11,0.2196
2610,11,0.1998
2611,11,0.2296
2612,19,0.1136
2613,19,0.2540
2614,5,0.1893
2615,19,0.1299
2616,19,0.1340
2617,5,0.2794
2618,5,0.1865
2619,19,0.1568
2620,5,0.1623
2621,5,0.1614
2623,5,0.1592
2625,19,0.1556
2626,7,0.2227
2627,7,0.2402
2628,24,0.1699
2629,24,0.3795
2630,7,0.1767
2631,21,0.1660
2632,21,0.1382
2633,7,0.1752
2634,7,0.1211
2635,21,0.1437
2636,7,0.1356
2637,21,0.1205
2638,19,0.1222
2639,7,0.2041
2640,7,0.1618
2641,5,0.2031
2642,5,0.2389
2643,7,0.1851
2644,0,0.1902
2645,11,0.2821
2646,19,0.1519
2647,15,0.1743
2648,7,0.1858
2649,19,0.1289
2651,5,0.1958
2652,5,0.1615
2653,13,0.1060
2654,21,0.1549
2655,11,0.4172
2656,11,0.3510
2657,11,0.2580
2658,11,0.1217
2659,19,0.2028
2660,7,0.1586
2661,7,0.1901
2662,5,0.2308
2663,7,0.1587
2664,7,0.1565
2665,7,0.1455
2666,24,0.2527
2667,24,0.2083
2668,30,0.1245
2669,8,0.2899
2670,8,0.3798
2671,19,0.1555
2672,19,0.1667
2673,5,0.2253
2674,12,0.1817
2676,5,0.2095
2677,19,0.2002
2678,19,0.3397
2679,7,0.4201
2680,7,0.1577
2681,32,0.1275
2682,0,0.1323
2683,21,0.2100
2684,19,0.2233
2685,19,0.2288
2686,24,0.2239
2687,0,0.2739
2688,0,0.1944
2689,21,0.3261
2690,19,0.2773
2691,19,0.2289
2692,19,0.2073
2693,8,0.7045
2694,8,0.6729
2695,8,0.2477
2696,8,0.5172
2697,8,0.3767
2698,8,0.2218
2699,8,0.2618
2700,24,0.3795
2701,7,0.2557
2702,7,0.1716
2703,21,0.1799
2704,19,0.2148
2705,21,0.2041
2706,21,0.1033
2707,0,0.1047
2708,0,0.1046
2709,7,0.1661
2710,7,0.1234
2711,21,0.1634
2712,21,0.1397
2713,21,0.1581
2714,24,0.1626
2715,19,0.1599
2716,19,0.1655
2717,5,0.1480
2718,5,0.1517
2719,21,0.1209
2720,24,0.2175
2721,19,0.1146
2722,24,0.2439
2723,21,0.1933
2724,21,0.2020
2725,21,0.2855
2726,19,0.1523
2728,7,0.1604
2729,21,0.2375
2730,7,0.1815
2731,21,0.1345
2732,21,0.1295
2733,21,0.1450
2734,24,0.1450
2735,7,0.1671
2738,7,0.1500
2739,21,0.1905
2740,21,0.1522
2741,7,0.1084
2744,7,0.1683
2745,7,0.2267
2746,0,0.2990
2747,11,0.2844
2748,21,0.2136
2749,24,0.2109
2750,21,0.2237
2751,0,0.1330
2752,0,0.1698
2753,19,0.2507
2754,19,0.2367
2755,24,0.2958
2756,24,0.1880
2757,21,0.1776
2758,7,0.2077
2759,19,0.1824
2760,24,0.3027
2761,24,0.2822
2762,11,0.1686
2763,21,0.1192
2764,19,0.1448
2765,7,0.1587
2766,5,0.1102
2767,11,0.3904
2768,7,0.2327
2769,21,0.1322
2770,21,0.1940
2771,19,0.2414
2772,19,0.1711
2773,24,0.2033
2774,24,0.1670
2775,21,0.1945
2776,21,0.1840
2777,24,0.2007
2778,19,0.2324
2779,7,0.1338
2780,21,0.1081
2781,7,0.1193
2783,0,0.3747
2784,11,0.3566
2785,11,0.1249
2786,24,0.1309
2787,32,0.1212
2789,24,0.2035
2790,21,0.1861
2791,7,0.1733
2792,21,0.1228
2793,21,0.1652
2794,6,0.1297
2795,5,0.1414
2796,19,0.1200
2797,19,0.2018
2799,5,0.1274
2800,0,0.2539
2801,0,0.2661
2803,19,0.2425
2804,24,0.2302
2805,19,0.2105
2806,19,0.2725
2807,19,0.1911
2808,7,0.2081
2809,7,0.2112
2810,24,0.1141
2812,24,0.1287
2813,21,0.1431
2814,21,0.1821
2815,1,0.2812
2816,7,0.1451
2817,21,0.2273
2818,24,0.2379
2819,24,0.1736
2820,19,0.1535
2821,21,0.1316
2822,21,0.1556
2823,24,0.2500
2824,24,0.4434
2826,8,0.5323
2827,8,0.9232
2828,8,0.2903
2829,8,0.6991
2831,16,0.1757
2832,8,0.7636
2833,16,0.3182
2834,8,0.8210
2835,8,0.5238
2836,0,0.8908
2837,0,0.6919
2838,18,0.1525
2839,8,0.5724
2840,7,0.1839
2842,7,0.1152
2843,29,0.1101
2844,8,0.6688
2845,7,0.2629
2846,21,0.1491
2847,24,0.1559
2848,8,0.2594
2849,19,0.1711
2850,24,0.2021
2851,24,0.1776
2852,19,0.2771
2853,19,0.1958
2854,24,0.1505
2855,7,0.1617
2856,7,0.1919
2857,11,0.2298
2858,7,0.1962
2859,7,0.1738
2860,21,0.2196
2861,11,0.2203
2862,11,0.2278
2863,0,0.3293
2864,0,0.3634
2865,11,0.1241
2866,7,0.2090
2867,21,0.1440
2868,7,0.1562
2869,7,0.1237
2870,21,0.1519
2871,21,0.1972
2872,19,0.1234
2873,21,0.1797
2874,21,0.1289
2875,21,0.1578
2876,21,0.1378
2877,21,0.1694
2878,24,0.1813
2879,0,0.1936
2880,8,0.1772
2881,21,0.1156
2882,7,0.2199
2883,23,0.1992
2884,10,0.1665
2885,24,0.2656
2886,24,0.2863
2887,21,0.1833
2888,24,0.1580
2889,24,0.3172
2890,24,0.2665
2891,22,0.1372
2892,11,0.2772
2893,7,0.2803
2894,7,0.2450
2895,11,0.3995
2896,11,0.3422
2897,0,0.4023
2898,30,0.2619
2899,21,0.1326
2900,21,0.1872
2901,21,0.1861
2902,21,0.2130
2903,24,0.2267
2904,21,0.1322
2905,11,0.3047
2906,0,0.2493
2907,8,0.1938
2908,23,0.1970
2909,23,0.1156
2910,24,0.1303
2911,24,0.1405
2912,19,0.2279
2913,7,0.2161
2914,19,0.2134
2915,19,0.1331
2916,12,0.1087
2917,19,0.1735
2918,8,0.2427
2919,21,0.2502
2920,21,0.2257
2921,21,0.1419
2922,24,0.2800
2923,24,0.3393
2924,21,0.1761
2925,24,0.1652
2926,24,0.2187
2927,21,0.2160
2928,7,0.2580
2929,21,0.1758
2930,21,0.2323
2931,21,0.2049
2932,0,0.1198
2933,19,0.1224
2934,21,0.1545
2935,21,0.1493
2936,24,0.1689
2937,23,0.1087
2938,19,0.1141
2939,19,0.2448
2940,7,0.1852
2941,11,0.2085
2942,21,0.2173
2943,7,0.2307
2944,24,0.1896
2945,7,0.2046
2946,24,0.2020
2947,19,0.1657
2948,0,0.1598
2949,7,0.1909
2950,19,0.1367
2951,24,0.1684
2952,24,0.1802
2953,24,0.1454
2954,21,0.1502
2955,7,0.1500
2956,21,0.1263
2957,8,0.1143
2958,24,0.2603
2959,24,0.2505
2960,7,0.1874
2961,16,0.1383
2963,7,0.1188
2964,11,0.1554
2965,21,0.2282
2966,19,0.2027
2967,0,0.1281
2968,28,0.1606
2969,19,0.1863
2970,19,0.2398
2971,24,0.1737
2972,7,0.1607
2973,21,0.1380
2974,24,0.3943
2975,24,0.1847
2976,7,0.1456
2977,7,0.1472
2979,19,0.1419
2980,6,0.1369
2981,21,0.1197
2982,21,0.1916
2983,21,0.1949
2984,7,0.1688
2985,0,0.1718
2986,11,0.1310
2987,7,0.1685
2988,7,0.2337
2989,24,0.2201
2990,7,0.2114
2991,7,0.2886
2992,19,0.1579
2993,8,0.1191
2994,21,0.1461
2995,21,0.2994
2996,21,0.2753
2997,21,0.1161
2998,0,0.1307
2999,11,0.1504
3001,15,0.1210
3002,7,0.2408
3003,21,0.1395
3004,24,0.2251
3005,24,0.1883
3006,24,0.1627
3007,19,0.1703
3008,19,0.1597
3009,24,0.2587
3010,21,0.2188
3011,24,0.1698
3012,11,0.1971
3013,0,0.3465
3014,0,0.3802
3015,11,0.2223
3016,21,0.1780
3017,0,0.2371
3018,8,0.3635
3019,8,0.4937
3020,24,0.1878
3021,7,0.1642
3022,24,0.4576
3023,24,0.3094
3024,21,0.1570
3025,30,0.1576
3026,30,0.1755
3027,19,0.1188
3028,5,0.1681
3029,0,0.1483
3030,24,0.1986
3031,7,0.1639
3032,19,0.1414
3034,31,0.1119
3035,15,0.1695
3038,21,0.1821
3039,24,0.1612
3041,5,0.1474
3042,24,0.1062
3046,21,0.1231
3047,24,0.2820
3048,5,0.1117
3049,12,0.1372
3050,2,0.3269
3055,21,0.1059
3058,21,0.1043
3062,8,0.1733
3063,8,0.1078
3066,8,0.1033
3067,21,0.1057
3069,21,0.1741
3070,7,0.1611
3071,24,0.1404
3072,21,0.1626
3073,24,0.1474
3074,8,0.3346
3075,11,0.1538
3076,30,0.2047
3077,30,0.1977
3078,0,0.1841
3079,0,0.4196
3080,0,0.2605
3081,0,0.3629
3082,0,0.2193
3083,16,0.1290
3084,21,0.1357
3085,21,0.1690
3086,21,0.1177
3087,21,0.1478
3090,19,0.1150
3091,5,0.1359
3092,5,0.1861
3093,7,0.1292
3095,12,0.1061
3096,5,0.1428
3098,12,0.1321
3099,5,0.1126
3101,0,0.1265
3103,5,0.1266
3104,24,0.1398
3106,5,0.1577
3107,5,0.1446
3110,31,0.1689
3112,7,0.1224
3113,7,0.1331
3115,9,0.1610
3116,19,0.1759
3117,24,0.1376
3118,7,0.1151
3119,24,0.1617
3120,8,0.1538
3121,8,0.5786
3122,30,0.1055
3123,24,0.1138
3124,21,0.1570
3126,8,0.1814
3127,1,0.1822
3128,30,0.1116
3131,5,0.1259
3133,24,0.1365
3134,24,0.3663
3135,21,0.1461
3136,1,0.3599
3137,1,0.4639
3138,8,0.3014
3139,24,0.2142
3140,7,0.1891
3141,5,0.1217
3142,19,0.1885
3143,19,0.1577
3144,28,0.1719
3146,7,0.1530
3147,24,0.1179
3148,24,0.1043
3149,7,0.1831
3152,23,0.1155
3153,8,0.6832
3154,8,0.5068
3155,8,0.5792
3156,8,0.7795
3157,8,0.1604
3158,21,0.1025
3159,20,0.1097
3160,8,0.2856
3161,8,0.6212
3162,8,0.1177
3163,21,0.1493
3164,24,0.1203
3165,8,0.1448
3166,8,0.9792
3167,8,0.9579
3168,7,0.2010
3169,24,0.3609
3170,19,0.2231
3171,8,0.1809
3172,21,0.1116
3173,32,0.1303
3174,12,0.1543
3175,14,0.1225
3176,21,0.2066
3177,7,0.1472
3179,7,0.2011
3181,16,0.1056
3182,24,0.2194
3183,24,0.1573
3184,1,0.1420
3186,18,0.1339
3187,24,0.1658
3188,0,0.4772
3189,0,0.5068
3190,11,0.1773
3191,0,0.2480
3192,21,0.1996
3193,19,0.1907
3194,21,0.2143
3195,21,0.1642
3196,21,0.1419
3197,0,0.1360
3198,0,0.1173
3199,0,0.1228
3200,21,0.1254
3201,19,0.1132
3202,19,0.1303
3203,19,0.2483
3204,7,0.1141
3205,7,0.1655
3206,7,0.1693
3207,21,0.2218
3208,19,0.1981
3209,19,0.1313
3210,7,0.2777
3211,21,0.1839
3212,19,0.1461
3213,21,0.1976
3214,11,0.2992
3215,11,0.2984
3216,7,0.1342
3217,7,0.1319
3218,1,0.1278
3219,1,0.1357
3220,19,0.1635
